,VoterID,result of attempt
1738,1183681549.0,Moved
1739,2169746694.0,Not Home
1740,1198511891.0,Not Home
1741,2184698125.0,Not Home
1742,1116177466.0,Moved
1743,2192098898.0,Not Home
1744,2143778340.0,Not Home
1745,2160053111.0,Not Home
1746,2139763667.0,Not Home
1747,2157485734.0,Not Home
1748,1204285276.0,Not Home
1749,1102312524.0,Not Home
1750,2178616314.0,Not Home
1751,2123747043.0,Not Home
1752,1102265724.0,Not Home
1753,2132903298.0,Not Home
1754,1118116796.0,Inaccessible
1755,2189462043.0,Inaccessible
1756,1112334978.0,Moved
1757,1116858011.0,Inaccessible
1758,2152554515.0,Inaccessible
1759,1203915452.0,Inaccessible
1760,1112335062.0,Inaccessible
1761,1179498559.0,Inaccessible
1762,2158996710.0,Inaccessible
1763,1109910478.0,Inaccessible
1764,2144424157.0,Inaccessible
1765,1198009828.0,Not Home
1766,2147220187.0,Inaccessible
1767,2164266530.0,Inaccessible
1768,2190330430.0,Inaccessible
1769,2175593116.0,Not Home
1770,2134866575.0,Inaccessible
1771,2187160477.0,Inaccessible
1772,2180407017.0,Inaccessible
1773,2156528520.0,Inaccessible
1774,2183922027.0,Inaccessible
1775,1221282938.0,Inaccessible
1776,2157304442.0,Inaccessible
1777,2159331424.0,Inaccessible
1778,2150094129.0,Inaccessible
1779,2157725896.0,Inaccessible
1780,2138808296.0,Inaccessible
1781,2157725896.0,Not Home
1782,1104958427.0,Canvassed
1783,2177721568.0,Moved
1784,2156864163.0,Not Home
1785,2156864163.0,Not Home
1786,2137314127.0,Canvassed
1787,2143592312.0,Canvassed
1788,1112351715.0,Not Home
1789,2122805085.0,Not Home
1790,1149270261.0,Inaccessible
1791,2139066792.0,Not Home
1792,1149270261.0,Not Home
1793,1220052247.0,Not Home
1794,2130178039.0,Not Home
1795,2122954145.0,Inaccessible
1796,2135957562.0,Inaccessible
1797,2152627414.0,Not Home
1798,2156533650.0,Not Home
1799,2121059932.0,Inaccessible
1800,1102289676.0,Not Home
1801,1102329918.0,Moved
1802,2179046031.0,Moved
1803,1102328768.0,Moved
1804,1102328639.0,Not Home
1805,2167202126.0,Not Home
1806,1145954509.0,Not Home
1807,1102320550.0,Not Home
1808,2174258976.0,Not Home
1809,2190332232.0,Not Home
1810,2133923152.0,Not Home
1811,2147098022.0,Canvassed
1812,1180654804.0,Canvassed
1813,2185653057.0,Not Home
1814,1160207199.0,Not Home
1815,2178619988.0,Not Home
1816,2148677577.0,Canvassed
1817,1102274947.0,Not Home
1818,1102275265.0,Not Home
1819,1203915452.0,Not Home
1820,2190330430.0,Not Home
1821,2147220187.0,Not Home
1822,1118116796.0,Not Home
1823,2164266530.0,Not Home
1824,2144424157.0,Not Home
1825,1116858011.0,Not Home
1826,2152554515.0,Not Home
1827,1109910478.0,Not Home
1828,1179498559.0,Not Home
1829,1112335062.0,Not Home
1830,2189462043.0,Not Home
1831,2158996710.0,Not Home
1832,1102336893.0,Not Home
1833,2185582181.0,Not Home
1834,2136184078.0,Not Home
1835,1111869130.0,Not Home
1836,2122804659.0,Not Home
1837,2177840238.0,Not Home
1838,2140020178.0,Not Home
1839,2185858634.0,Not Home
1840,2140031930.0,Not Home
1841,2185858274.0,Not Home
1842,1109983845.0,Not Home
1843,2142886358.0,Not Home
1844,2164597215.0,Not Home
1845,2145312603.0,Not Home
1846,1171655645.0,Not Home
1847,2143406509.0,Canvassed
1848,2157304442.0,Not Home
1849,2159331424.0,Not Home
1850,1112334978.0,Not Home
1851,2183922027.0,Not Home
1852,2156528520.0,Not Home
1853,2150094129.0,Not Home
1854,2138808296.0,Not Home
1855,2134866575.0,Not Home
1856,2187160477.0,Not Home
1857,2126266197.0,Not Home
1858,1176623452.0,Canvassed
1859,2180407017.0,Not Home
1860,1221282938.0,Not Home
1861,2154313624.0,Not Home
1862,1196614783.0,Canvassed
1863,2121059932.0,Not Home
1864,1180643118.0,Not Home
1865,2155385267.0,Not Home
1866,1177290491.0,Not Home
1867,2193149426.0,Not Home
1868,1102298410.0,Not Home
1869,1116682880.0,Canvassed
1870,2144886134.0,Canvassed
1871,1111191615.0,Canvassed
1872,1112405725.0,Canvassed
1873,1170995500.0,Canvassed
1874,1119178625.0,Canvassed
1875,1103719255.0,Canvassed
1876,2186509165.0,Canvassed
1877,1111925709.0,Canvassed
1878,1211848700.0,Canvassed
1879,1110661687.0,Canvassed
1880,2001172788.0,Canvassed
1881,2125750267.0,Canvassed
1882,2001754649.0,Canvassed
1883,1103045569.0,Canvassed
1884,1114347291.0,Canvassed
1885,2184567301.0,Canvassed
1886,1143689024.0,Canvassed
1887,1209727599.0,Canvassed
1888,1171719970.0,Canvassed
1889,2166127963.0,Canvassed
1890,2148862425.0,Canvassed
1891,2183834737.0,Canvassed
1892,2164686043.0,Canvassed
1893,2161674570.0,Canvassed
1894,2135421529.0,Canvassed
1895,2177942933.0,Canvassed
1896,1153898979.0,Canvassed
1897,2137960816.0,Canvassed
1898,1102280756.0,Canvassed
1899,1102298111.0,Canvassed
1900,1103049503.0,Canvassed
1901,1103184488.0,Canvassed
1902,1119196179.0,Canvassed
1903,1166780672.0,Canvassed
1904,1112409138.0,Canvassed
1905,2179361930.0,Canvassed
1906,1202793966.0,Canvassed
1907,1152945860.0,Canvassed
1908,1119228792.0,Canvassed
1909,1110198951.0,Canvassed
1910,1201571112.0,Canvassed
1911,2179587769.0,Canvassed
1912,1109255465.0,Canvassed
1913,2177336319.0,Canvassed
1914,1218577067.0,Canvassed
1915,2001837800.0,Canvassed
1916,2164272012.0,Canvassed
1917,2135517680.0,Canvassed
1918,2136828547.0,Canvassed
1919,2156760673.0,Canvassed
1920,1199159941.0,Canvassed
1921,1213440415.0,Canvassed
1922,1146383861.0,Canvassed
1923,1103577879.0,Canvassed
1924,1111908536.0,Canvassed
1925,2168552480.0,Canvassed
1926,1112367208.0,Canvassed
1927,2152579211.0,Canvassed
1928,1111191881.0,Canvassed
1929,1102288536.0,Canvassed
1930,1219762392.0,Canvassed
1931,2180332978.0,Canvassed
1932,2187464508.0,Canvassed
1933,1108812362.0,Canvassed
1934,1043427395.0,Canvassed
1935,1147395094.0,Canvassed
1936,1102265724.0,Canvassed
1937,1112447565.0,Canvassed
1938,2179356118.0,Canvassed
1939,1103154991.0,Canvassed
1940,2178529666.0,Canvassed
1941,2144591279.0,Canvassed
1942,,Canvassed
1943,2184040842.0,Canvassed
1944,2186281584.0,Canvassed
1945,2132768912.0,Canvassed
1946,1174165311.0,Canvassed
1947,2180450496.0,Canvassed
1948,1108806210.0,Canvassed
1949,1112344251.0,Canvassed
1950,1104248838.0,Canvassed
1951,2176486300.0,Canvassed
1952,1103032468.0,Canvassed
1953,1139406086.0,Canvassed
1954,1102344612.0,Canvassed
1955,1212405184.0,Canvassed
1956,2123590810.0,Canvassed
1957,2174747904.0,Canvassed
1958,1102365946.0,Canvassed
1959,1216330175.0,Canvassed
1960,1165576025.0,Canvassed
1961,2159200426.0,Canvassed
1962,2142760737.0,Canvassed
1963,1121548492.0,Canvassed
1964,2124474180.0,Canvassed
1965,2137839489.0,Canvassed
1966,1203400517.0,Canvassed
1967,1110611620.0,Canvassed
1968,2002175359.0,Canvassed
1969,1203537020.0,Canvassed
1970,2143516585.0,Canvassed
1971,2188489848.0,Canvassed
1972,2120800245.0,Canvassed
1973,1102752620.0,Canvassed
1974,1110277717.0,Canvassed
1975,1179530270.0,Canvassed
1976,2185581064.0,Canvassed
1977,1180830706.0,Canvassed
1978,2170447899.0,Canvassed
1979,2127199855.0,Canvassed
1980,1161501775.0,Canvassed
1981,1108858843.0,Canvassed
1982,1165291223.0,Canvassed
1983,1206397977.0,Canvassed
1984,1144441025.0,Canvassed
1985,1102751899.0,Canvassed
1986,2173951744.0,Canvassed
1987,1191763736.0,Canvassed
1988,1102311807.0,Canvassed
1989,1161348367.0,Canvassed
1990,2186508278.0,Canvassed
1991,1110122288.0,Canvassed
1992,1180944303.0,Canvassed
1993,2160115952.0,Canvassed
1994,1185767924.0,Canvassed
1995,2145890750.0,Canvassed
1996,1111158835.0,Canvassed
1997,2156642512.0,Canvassed
1998,1103069179.0,Canvassed
1999,2165258760.0,Canvassed
2000,2164259200.0,Canvassed
2001,2145999724.0,Canvassed
2002,2177616562.0,Canvassed
2003,1103942287.0,Canvassed
2004,1061260847.0,Canvassed
2005,2128428129.0,Canvassed
2006,1170768035.0,Canvassed
2007,1111917349.0,Canvassed
2008,2176521321.0,Canvassed
2009,1112335062.0,Canvassed
2010,1102321583.0,Canvassed
2011,2175950837.0,Canvassed
2012,2159634239.0,Canvassed
2013,2179784020.0,Canvassed
2014,2158213781.0,Canvassed
2015,2141580130.0,Canvassed
2016,2163935663.0,Canvassed
2017,2164685932.0,Canvassed
2018,2153867488.0,Canvassed
2019,2003071645.0,Canvassed
2020,1111875457.0,Canvassed
2021,1105752187.0,Canvassed
2022,2121986057.0,Canvassed
2023,2176309561.0,Canvassed
2024,2129640847.0,Canvassed
2025,1219036818.0,Canvassed
2026,2179192264.0,Canvassed
2027,2184005065.0,Canvassed
2028,1156068776.0,Not Home
2029,1115168669.0,Not Home
2030,2188900684.0,Not Home
2031,2175632231.0,Not Home
2032,2155087670.0,Not Home
2033,1207667787.0,Not Home
2034,1121524941.0,Not Home
2035,2152338224.0,Not Home
2036,1143818078.0,Not Home
2037,1183440394.0,Not Home
2038,2135787969.0,Not Home
2039,2152560280.0,Canvassed
2040,2191073907.0,Not Home
2041,2152564817.0,Canvassed
2042,1110186648.0,Not Home
2043,1121595383.0,Canvassed
2044,1148512191.0,Not Home
2045,2152011834.0,Not Home
2046,2156651502.0,Not Home
2047,1198813768.0,Not Home
2048,1107434693.0,Not Home
2049,2186975066.0,Moved
2050,1102764164.0,Not Home
2051,1191745872.0,Not Home
2052,2142466347.0,Canvassed
2053,2179467320.0,Not Home
2054,1141625358.0,Not Home
2055,2140884639.0,Other Language
2056,1211326336.0,Other Language
2057,1216084214.0,Other Language
2058,1222198410.0,Other Language
2059,2178913145.0,Other Language
2060,1164084163.0,Not Home
2061,2184209902.0,Not Home
2062,2184293214.0,Not Home
2063,1121563129.0,Not Home
2064,2176203911.0,Not Home
2065,2180196974.0,Canvassed
2066,2137199655.0,Not Home
2067,1121532543.0,Not Home
2068,2134339923.0,Inaccessible
2069,1206972499.0,Canvassed
2070,2131959477.0,Canvassed
2071,2184643741.0,Not Home
2072,2163148723.0,Canvassed
2073,1107270162.0,Not Home
2074,1107247235.0,Not Home
2075,1102654395.0,Not Home
2076,2185428620.0,Not Home
2077,1186056627.0,Not Home
2078,2157200450.0,Not Home
2079,2187265645.0,Canvassed
2080,2162625136.0,Canvassed
2081,1121563920.0,Not Home
2082,2153477695.0,Canvassed
2083,2152560298.0,Not Home
2084,1192879194.0,Not Home
2085,2125455654.0,Not Home
2086,2120801813.0,Not Home
2087,2120801813.0,Not Home
2088,1121501439.0,Not Home
2089,1121501439.0,Not Home
2090,2152631073.0,Not Home
2091,2177336374.0,Not Home
2092,2148898339.0,Not Home
2093,2193075223.0,Not Home
2094,2189509225.0,Not Home
2095,1119170606.0,Not Home
2096,1119154678.0,Not Home
2097,2003174221.0,Not Home
2098,2121762106.0,Not Home
2099,1218776867.0,Moved
2100,2193111089.0,Not Home
2101,1117593354.0,Moved
2102,1119203720.0,Not Home
2103,2129640847.0,Canvassed
2104,1185133518.0,Not Home
2105,2135781849.0,Canvassed
2106,1172024101.0,Not Home
2107,2160671458.0,Canvassed
2108,1208347413.0,Canvassed
2109,1119128670.0,Canvassed
2110,2121145045.0,Not Home
2111,1107625868.0,Not Home
2112,2003071645.0,Not Home
2113,1198375547.0,Moved
2114,2152111975.0,Moved
2115,2139834603.0,Not Home
2116,1157380634.0,Not Home
2117,1119253844.0,Not Home
2118,2161806125.0,Not Home
2119,2170442023.0,Not Home
2120,2126056645.0,Not Home
2121,2157880233.0,Not Home
2122,2139235716.0,Not Home
2123,1119220491.0,Not Home
2124,1119236833.0,Not Home
2125,2173873490.0,Canvassed
2126,2171753698.0,Not Home
2127,1119195735.0,Not Home
2128,2132902621.0,Not Home
2129,2120693704.0,Not Home
2130,2160113992.0,Not Home
2131,1119187935.0,Not Home
2132,2189281434.0,Canvassed
2133,2143329185.0,Not Home
2134,1200485110.0,Not Home
2135,2139533348.0,Not Home
2136,1220095754.0,Canvassed
2137,1151304012.0,Not Home
2138,2162340048.0,Moved
2139,1194514184.0,Not Home
2140,1119153655.0,Canvassed
2141,1119219942.0,Moved
2142,2175071814.0,Not Home
2143,2122947037.0,Moved
2144,1184915018.0,Moved
2145,1132608903.0,Not Home
2146,1119162868.0,Not Home
2147,2137486362.0,Not Home
2148,2173486519.0,Not Home
2149,1191329621.0,Not Home
2150,2160361407.0,Not Home
2151,1201081297.0,Not Home
2152,1216250861.0,Not Home
2153,1119145891.0,Not Home
2154,1119262110.0,Not Home
2155,1211328261.0,Not Home
2156,2185914508.0,Not Home
2157,1119245438.0,Not Home
2158,2135518626.0,Canvassed
2159,2157883811.0,Not Home
2160,1119212591.0,Not Home
2161,2157883811.0,Not Home
2162,2185437167.0,Canvassed
2163,2163936230.0,Not Home
2164,,Not Home
2165,2138241007.0,Not Home
2166,1200069614.0,Not Home
2167,2124866485.0,Canvassed
2168,1119205151.0,Moved
2169,2162061386.0,Not Home
2170,2001747905.0,Not Home
2171,2152340566.0,Not Home
2172,2178303130.0,Not Home
2173,1155636810.0,Not Home
2174,1119162783.0,Not Home
2175,2179039657.0,Not Home
2176,2126620364.0,Not Home
2177,2152108656.0,Not Home
2178,1119136963.0,Canvassed
2179,1191316621.0,Not Home
2180,2178101812.0,Not Home
2181,2185517108.0,Not Home
2182,2188476620.0,Not Home
2183,1155510558.0,Not Home
2184,2141725868.0,Not Home
2185,2137938012.0,Canvassed
2186,1163024151.0,Not Home
2187,1170957793.0,Not Home
2188,1018377423.0,Not Home
2189,2189044640.0,Not Home
2190,2159501333.0,Not Home
2191,2001619839.0,Canvassed
2192,2184243162.0,Canvassed
2193,2157302404.0,Not Home
2194,2154155182.0,Not Home
2195,2154403444.0,Not Home
2196,2180106615.0,Not Home
2197,2144421294.0,Not Home
2198,2160057623.0,Canvassed
2199,2188448912.0,Not Home
2200,2172254538.0,Not Home
2201,1147649207.0,Not Home
2202,2184414759.0,Not Home
2203,1104154224.0,Not Home
2204,2136561273.0,Not Home
2205,2186594083.0,Not Home
2206,2161124644.0,Not Home
2207,1118132330.0,Not Home
2208,2132489271.0,Not Home
2209,1200599717.0,Not Home
2210,1185260636.0,Not Home
2211,1154406451.0,Not Home
2212,2158997829.0,Not Home
2213,2131501065.0,Not Home
2214,1159397097.0,Canvassed
2215,2158214202.0,Not Home
2216,1119219942.0,Moved
2217,1205290669.0,Not Home
2218,1191482127.0,Not Home
2219,2152108687.0,Not Home
2220,2139593187.0,Not Home
2221,1119163131.0,Not Home
2222,2134339526.0,Not Home
2223,1193850691.0,Canvassed
2224,1200601742.0,Not Home
2225,1170957315.0,Not Home
2226,1119195514.0,Not Home
2227,2187698938.0,Not Home
2228,2152109465.0,Not Home
2229,1110635400.0,Not Home
2230,2128762913.0,Not Home
2231,1110619468.0,Not Home
2232,2141127002.0,Not Home
2233,1108866628.0,Not Home
2234,2159723383.0,Not Home
2235,2134339923.0,Not Home
2236,1108882586.0,Not Home
2237,2120801813.0,Not Home
2238,1107270162.0,Not Home
2239,2126491286.0,Not Home
2240,1195396368.0,Canvassed
2241,2149914061.0,Not Home
2242,2120599845.0,Not Home
2243,2136709421.0,Not Home
2244,2125659918.0,Not Home
2245,2125237333.0,Canvassed
2246,2168551352.0,Not Home
2247,1061260847.0,Not Home
2248,1108806117.0,Not Home
2249,2189712938.0,Not Home
2250,1108782675.0,Not Home
2251,2175790734.0,Not Home
2252,1106394993.0,Not Home
2253,1105794617.0,Canvassed
2254,,Canvassed
2255,1032483623.0,Not Home
2256,1108851062.0,Not Home
2257,2151527026.0,Not Home
2258,1115945628.0,Canvassed
2259,1141578905.0,Not Home
2260,1206972499.0,Canvassed
2261,2131959477.0,Canvassed
2262,2190847525.0,Not Home
2263,1193388083.0,Not Home
2264,2154097306.0,Not Home
2265,2167856101.0,Not Home
2266,2164338280.0,Not Home
2267,1121610948.0,Not Home
2268,1108812835.0,Not Home
2269,2141171845.0,Not Home
2270,2160512076.0,Not Home
2271,1032966215.0,Not Home
2272,1121563920.0,Not Home
2273,1121509073.0,Not Home
2274,2135421419.0,Not Home
2275,2160427153.0,Not Home
2276,1206766037.0,Not Home
2277,1210406125.0,Not Home
2278,2147277015.0,Not Home
2279,1148732527.0,Not Home
2280,1108852289.0,Not Home
2281,2162956095.0,Not Home
2282,2188900684.0,Not Home
2283,2164555540.0,Not Home
2284,1108859733.0,Not Home
2285,1104415652.0,Not Home
2286,2129474300.0,Not Home
2287,2167014245.0,Not Home
2288,2143453012.0,Not Home
2289,1142052638.0,Not Home
2290,2149914440.0,Not Home
2291,1108821623.0,Not Home
2292,1107247235.0,Not Home
2293,2175130759.0,Not Home
2294,1106056694.0,Not Home
2295,1102654395.0,Not Home
2296,2155351441.0,Canvassed
2297,1179275300.0,Canvassed
2298,2156963175.0,Not Home
2299,1199871536.0,Not Home
2300,2148669578.0,Canvassed
2301,1108890593.0,Not Home
2302,1108828983.0,Not Home
2303,2173015585.0,Not Home
2304,1150309081.0,Not Home
2305,1187256688.0,Not Home
2306,1190952839.0,Not Home
2307,2147726432.0,Canvassed
2308,2140262738.0,Not Home
2309,1189160880.0,Not Home
2310,1186407421.0,Not Home
2311,2167306000.0,Not Home
2312,2157271235.0,Canvassed
2313,1188986845.0,Not Home
2314,2191471568.0,Not Home
2315,1108867359.0,Not Home
2316,1112217177.0,Canvassed
2317,1102710376.0,Not Home
2318,2139204209.0,Not Home
2319,2127331141.0,Not Home
2320,1208874539.0,Canvassed
2321,2172325153.0,Not Home
2322,1147679599.0,Not Home
2323,1102545791.0,Not Home
2324,2166802268.0,Canvassed
2325,1110694156.0,Not Home
2326,2155087670.0,Not Home
2327,1196811067.0,Canvassed
2328,2124137562.0,Not Home
2329,2154459727.0,Not Home
2330,2161995550.0,Not Home
2331,2178169308.0,Not Home
2332,1178303180.0,Not Home
2333,2184178835.0,Not Home
2334,1108835510.0,Not Home
2335,2187265645.0,Canvassed
2336,1147011279.0,Not Home
2337,2121060112.0,Not Home
2338,2173945280.0,Canvassed
2339,2131039424.0,Not Home
2340,2152564817.0,Not Home
2341,1112978529.0,Canvassed
2342,1150679085.0,Not Home
2343,2155610021.0,Not Home
2344,2139122499.0,Not Home
2345,2191472691.0,Not Home
2346,1111261456.0,Not Home
2347,2156862977.0,Not Home
2348,1108797613.0,Not Home
2349,1221280975.0,Not Home
2350,1108593203.0,Not Home
2351,1108804882.0,Not Home
2352,2160674148.0,Not Home
2353,2002763885.0,Not Home
2354,1107393258.0,Not Home
2355,1108882044.0,Not Home
2356,2145577094.0,Not Home
2357,2142413795.0,Canvassed
2358,2150965480.0,Not Home
2359,1192879194.0,Not Home
2360,1108843733.0,Not Home
2361,2173637993.0,Not Home
2362,1181367596.0,Not Home
2363,2135787562.0,Not Home
2364,1121509221.0,Not Home
2365,2154856840.0,Not Home
2366,1218921526.0,Not Home
2367,1111183890.0,Not Home
2368,1220572193.0,Not Home
2369,2137844860.0,Not Home
2370,2176191474.0,Not Home
2371,2185428620.0,Canvassed
2372,2160360761.0,Canvassed
2373,1108835957.0,Not Home
2374,2184580651.0,Not Home
2375,2140266829.0,Canvassed
2376,1121611004.0,Not Home
2377,1172482292.0,Canvassed
2378,1121595222.0,Not Home
2379,1146760737.0,Not Home
2380,2134303303.0,Not Home
2381,1154560808.0,Not Home
2382,2174736296.0,Not Home
2383,1022814926.0,Not Home
2384,2131680307.0,Canvassed
2385,1180779933.0,Not Home
2386,2124750199.0,Canvassed
2387,1183832787.0,Not Home
2388,1108852329.0,Not Home
2389,2137932315.0,Not Home
2390,2152560298.0,Not Home
2391,1108867300.0,Not Home
2392,1105832726.0,Canvassed
2393,2163148723.0,Canvassed
2394,1112240646.0,Canvassed
2395,2160291205.0,Not Home
2396,2141911666.0,Not Home
2397,2152560280.0,Not Home
2398,1198116327.0,Not Home
2399,2136264754.0,Not Home
2400,2135953015.0,Not Home
2401,2180196974.0,Not Home
2402,1174125998.0,Not Home
2403,1103599228.0,Not Home
2404,1108782371.0,Not Home
2405,1108820364.0,Not Home
2406,2153477695.0,Canvassed
2407,2135156676.0,Canvassed
2408,2167856537.0,Not Home
2409,2164262337.0,Not Home
2410,1121587733.0,Not Home
2411,1211326336.0,Canvassed
2412,2154857192.0,Not Home
2413,1108804979.0,Not Home
2414,2137431818.0,Not Home
2415,1145544397.0,Not Home
2416,2169370750.0,Not Home
2417,2142466347.0,Not Home
2418,1105596026.0,Not Home
2419,1108866072.0,Not Home
2420,1222198410.0,Canvassed
2421,2158839450.0,Canvassed
2422,1179403880.0,Not Home
2423,2175632231.0,Not Home
2424,2140884639.0,Canvassed
2425,1121655889.0,Not Home
2426,2002285208.0,Not Home
2427,2175743333.0,Not Home
2428,2178913145.0,Canvassed
2429,1196273097.0,Not Home
2430,1115168669.0,Not Home
2431,2174741622.0,Not Home
2432,2164596798.0,Not Home
2433,1108805966.0,Not Home
2434,1199571449.0,Canvassed
2435,1108898053.0,Not Home
2436,1161705499.0,Not Home
2437,1118770857.0,Not Home
2438,1108844530.0,Not Home
2439,1165172530.0,Not Home
2440,1108090807.0,Not Home
2441,1108556117.0,Canvassed
2442,2126450863.0,Not Home
2443,2163149902.0,Not Home
2444,1108843542.0,Not Home
2445,2169297183.0,Not Home
2446,1206757441.0,Canvassed
2447,1146769423.0,Not Home
2448,1211061481.0,Not Home
2449,1156068776.0,Not Home
2450,1102687267.0,Not Home
2451,1108680288.0,Not Home
2452,1218776805.0,Not Home
2453,1156952467.0,Not Home
2454,2125455654.0,Not Home
2455,1108812916.0,Not Home
2456,2162625136.0,Canvassed
2457,2122413478.0,Canvassed
2458,1115563344.0,Not Home
2459,2158210305.0,Not Home
2460,1108867196.0,Not Home
2461,2142958428.0,Not Home
2462,2174281882.0,Not Home
2463,1121516882.0,Not Home
2464,2163027266.0,Not Home
2465,2124914964.0,Not Home
2466,2184643741.0,Not Home
2467,1155690240.0,Not Home
2468,1108851425.0,Canvassed
2469,2172457066.0,Not Home
2470,1192975990.0,Not Home
2471,1108836970.0,Not Home
2472,1108890691.0,Not Home
2473,2169161292.0,Not Home
2474,1108821300.0,Not Home
2475,1208700573.0,Canvassed
2476,1108874426.0,Not Home
2477,1103586410.0,Not Home
2478,2164402622.0,Not Home
2479,1121595383.0,Not Home
2480,2173129600.0,Not Home
2481,2157417074.0,Not Home
2482,1108790718.0,Not Home
2483,1145612652.0,Not Home
2484,1207667787.0,Not Home
2485,,Not Home
2486,2136626992.0,Not Home
2487,1216084214.0,Canvassed
2488,2138830282.0,Not Home
2489,2000700868.0,Not Home
2490,1099277361.0,Not Home
2491,1108835466.0,Not Home
2492,1108812614.0,Not Home
2493,1212231522.0,Not Home
2494,1114034228.0,Not Home
2495,1190947639.0,Not Home
2496,1178939791.0,Not Home
2497,1103577635.0,Not Home
2498,2145652343.0,Canvassed
2499,1193955241.0,Not Home
2500,2141495065.0,Not Home
2501,1186056627.0,Not Home
2502,1148256673.0,Not Home
2503,1108882224.0,Not Home
2504,2140081762.0,Canvassed
2505,1201082066.0,Not Home
2506,1118629745.0,Not Home
2507,1209698931.0,Not Home
2508,1121524941.0,Not Home
2509,1107434693.0,Not Home
2510,1108798472.0,Not Home
2511,2157200450.0,Not Home
2512,2154910813.0,Not Home
2513,1181773817.0,Not Home
2514,2179776971.0,Not Home
2515,1200172996.0,Canvassed
2516,1181437494.0,Not Home
2517,2002521928.0,Canvassed
2518,2178723024.0,Not Home
2519,2146142464.0,Not Home
2520,1102272832.0,Not Home
2521,1189972362.0,Not Home
2522,1102305949.0,Not Home
2523,1167370110.0,Not Home
2524,1102375320.0,Not Home
2525,1102313527.0,Inaccessible
2526,1188797274.0,Not Home
2527,1102281900.0,Not Home
2528,1102321583.0,Inaccessible
2529,1168946275.0,Not Home
2530,1102313734.0,Not Home
2531,1102360166.0,Not Home
2532,2142676301.0,Not Home
2533,2122952392.0,Not Home
2534,1211175822.0,Not Home
2535,2164402391.0,Not Home
2536,1171575893.0,Canvassed
2537,1147016728.0,Moved
2538,2190990378.0,Not Home
2539,2128266205.0,Not Home
2540,1102298111.0,Not Home
2541,2121147352.0,Not Home
2542,1102367508.0,Not Home
2543,1102383218.0,Not Home
2544,1102297439.0,Not Home
2545,1145967147.0,Not Home
2546,1207408431.0,Not Home
2547,2141168960.0,Not Home
2548,1207408431.0,Not Home
2549,2191743297.0,Not Home
2550,2123599299.0,Not Home
2551,1155241249.0,Not Home
2552,1112405725.0,Canvassed
2553,2134152563.0,Not Home
2554,2001407095.0,Not Home
2555,1180262099.0,Not Home
2556,2157311017.0,Not Home
2557,2104262324.0,Not Home
2558,2160163439.0,Not Home
2559,2159608038.0,Not Home
2560,1152945553.0,Not Home
2561,2164402391.0,Not Home
2562,1114668779.0,Canvassed
2563,1112335674.0,Not Home
2564,1168087174.0,Not Home
2565,1103559032.0,Not Home
2566,1219763442.0,Not Home
2567,1170768035.0,Not Home
2568,2152385496.0,Not Home
2569,2143776203.0,Moved
2570,2187612413.0,Not Home
2571,2159818646.0,Moved
2572,1141679615.0,Not Home
2573,2189511913.0,Not Home
2574,2190924017.0,Not Home
2575,2169574329.0,Not Home
2576,1102288349.0,Not Home
2577,2147856514.0,Canvassed
2578,2161658433.0,Not Home
2579,1168777131.0,Canvassed
2580,1102359600.0,Not Home
2581,1165637828.0,Not Home
2582,1207930846.0,Not Home
2583,1186888531.0,Not Home
2584,1165025940.0,Not Home
2585,2191743297.0,Canvassed
2586,1207984029.0,Not Home
2587,1222093602.0,Not Home
2588,2139722625.0,Not Home
2589,1185770268.0,Canvassed
2590,1203948874.0,Not Home
2591,1102266781.0,Not Home
2592,1185120575.0,Not Home
2593,1212331874.0,Not Home
2594,1112367103.0,Not Home
2595,2172679242.0,Not Home
2596,1102344114.0,Not Home
2597,1102274444.0,Not Home
2598,2141585920.0,Moved
2599,2122298060.0,Not Home
2600,2154201159.0,Not Home
2601,1185553699.0,Not Home
2602,2135672638.0,Not Home
2603,2177436389.0,Not Home
2604,2154201159.0,Not Home
2605,2147811880.0,Moved
2606,2176062905.0,Not Home
2607,2157591585.0,Not Home
2608,2138956726.0,Not Home
2609,1102303580.0,Not Home
2610,2164550815.0,Not Home
2611,2190616124.0,Not Home
2612,2140546854.0,Not Home
2613,,Not Home
2614,2000837004.0,Moved
2615,2121762666.0,Not Home
2616,2155614731.0,Not Home
2617,2180301072.0,Refused
2618,2193193564.0,Not Home
2619,1191985010.0,Not Home
2620,2192907749.0,Not Home
2621,2180404326.0,Not Home
2622,1102282428.0,Not Home
2623,2159633589.0,Not Home
2624,2162451735.0,Not Home
2625,2168831053.0,Not Home
2626,2152575611.0,Not Home
2627,2190926833.0,Not Home
2628,2169167145.0,Not Home
2629,2193074517.0,Not Home
2630,1187433578.0,Not Home
2631,2147811908.0,Not Home
2632,2179786261.0,Not Home
2633,2191074218.0,Not Home
2634,1112334913.0,Refused
2635,2127199855.0,Not Home
2636,1112254443.0,Not Home
2637,2150576062.0,Not Home
2638,2127235838.0,Moved
2639,1106831550.0,Canvassed
2640,1211375584.0,Not Home
2641,1221619850.0,Not Home
2642,1112422011.0,Moved
2643,2147594249.0,Not Home
2644,1163953079.0,Not Home
2645,2150577374.0,Canvassed
2646,2190468742.0,Not Home
2647,1214032179.0,Not Home
2648,2147636715.0,Not Home
2649,2160881350.0,Not Home
2650,2160140148.0,Not Home
2651,2180035477.0,Not Home
2652,2161545118.0,Not Home
