Voter ID,Date Called,Time Called (EST),Result
--,10/6/22,12:27 PM EST,Deliverability Error
--,10/6/22,12:27 PM EST,Answering Machine
--,10/6/22,12:51 PM EST,Answering Machine
--,10/6/22,12:28 PM EST,Talked to Correct Person
--,10/6/22,12:28 PM EST,Deliverability Error
--,10/6/22,12:28 PM EST,No Contact
--,10/6/22,12:44 PM EST,No Contact
--,10/6/22,12:44 PM EST,Answering Machine
--,10/6/22,12:31 PM EST,No Contact
--,10/6/22,12:44 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,Deliverability Error
--,10/6/22,12:49 PM EST,No Contact
--,10/6/22,12:42 PM EST,No Answer
--,10/6/22,12:48 PM EST,Answering Machine
--,10/6/22,12:52 PM EST,Answering Machine
--,10/6/22,12:44 PM EST,Answering Machine
--,10/6/22,01:21 PM EST,No Answer
--,10/6/22,12:45 PM EST,Answering Machine
--,10/6/22,12:48 PM EST,No Contact
--,10/6/22,01:00 PM EST,Answering Machine
--,10/6/22,12:32 PM EST,No Contact
--,10/6/22,12:50 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:45 PM EST,Answering Machine
--,10/6/22,12:53 PM EST,Answering Machine
--,10/6/22,12:43 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:48 PM EST,Answering Machine
--,10/6/22,12:48 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,Talked to Correct Person
--,10/6/22,12:44 PM EST,No Contact
--,10/6/22,12:44 PM EST,No Contact
--,10/6/22,12:44 PM EST,Remove number from list
--,10/6/22,12:49 PM EST,Busy Signal
--,10/6/22,12:59 PM EST,No Answer
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:44 PM EST,Answering Machine
--,10/6/22,12:50 PM EST,Answering Machine
--,10/6/22,12:50 PM EST,Answering Machine
--,10/6/22,12:56 PM EST,Answering Machine
--,10/6/22,12:58 PM EST,No Contact
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:49 PM EST,Answering Machine
--,10/6/22,12:47 PM EST,Answering Machine
--,10/6/22,01:00 PM EST,No Contact
--,10/6/22,01:15 PM EST,Deliverability Error
--,10/6/22,01:23 PM EST,No Contact
--,10/6/22,12:45 PM EST,Answering Machine
--,10/6/22,12:45 PM EST,Answering Machine
--,10/6/22,12:43 PM EST,Busy Signal
--,10/6/22,12:47 PM EST,Answering Machine
--,10/6/22,12:43 PM EST,Answering Machine
--,10/6/22,12:43 PM EST,No Contact
--,10/6/22,12:51 PM EST,Answering Machine
--,10/6/22,12:48 PM EST,No Contact
--,10/6/22,12:43 PM EST,Answering Machine
--,10/6/22,12:49 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,No Contact
--,10/6/22,12:44 PM EST,Answering Machine
--,10/6/22,12:46 PM EST,Answering Machine
--,10/6/22,12:46 PM EST,Answering Machine
--,10/6/22,12:49 PM EST,Answering Machine
--,10/6/22,12:50 PM EST,No Contact
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,No Contact
--,10/6/22,12:42 PM EST,No Contact
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:43 PM EST,No Contact
--,10/6/22,12:43 PM EST,Answering Machine
--,10/6/22,12:43 PM EST,Talked to Correct Person
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,No Contact
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,Deliverability Error
--,10/6/22,12:43 PM EST,No Contact
--,10/6/22,12:46 PM EST,Answering Machine
--,10/6/22,12:46 PM EST,Answering Machine
--,10/6/22,12:46 PM EST,Answering Machine
--,10/6/22,12:44 PM EST,No Contact
--,10/6/22,12:42 PM EST,Deliverability Error
--,10/6/22,12:47 PM EST,No Contact
--,10/6/22,12:42 PM EST,Deliverability Error
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:43 PM EST,Answering Machine
--,10/6/22,12:47 PM EST,Answering Machine
--,10/6/22,12:47 PM EST,Answering Machine
--,10/6/22,12:47 PM EST,No Contact
--,10/6/22,12:43 PM EST,Deliverability Error
--,10/6/22,12:43 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,No Answer
--,10/6/22,12:42 PM EST,No Contact
--,10/6/22,12:44 PM EST,No Answer
--,10/6/22,12:48 PM EST,Answering Machine
--,10/6/22,12:48 PM EST,Answering Machine
--,10/6/22,12:49 PM EST,No Contact
--,10/6/22,12:42 PM EST,Answering Machine
--,10/6/22,12:44 PM EST,Answering Machine
--,10/6/22,12:46 PM EST,Answering Machine
--,10/6/22,12:47 PM EST,No Answer
--,10/6/22,12:49 PM EST,Answering Machine
--,10/6/22,12:49 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,Deliverability Error
--,10/6/22,12:55 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,Answering Machine
--,10/6/22,12:43 PM EST,Answering Machine
--,10/6/22,12:50 PM EST,Answering Machine
--,10/6/22,12:50 PM EST,Answering Machine
--,10/6/22,12:50 PM EST,Answering Machine
--,10/6/22,12:44 PM EST,No Contact
--,10/6/22,12:44 PM EST,Answering Machine
--,10/6/22,12:44 PM EST,Talked to Correct Person
--,10/6/22,12:44 PM EST,Deliverability Error
--,10/6/22,12:52 PM EST,No Contact
--,10/6/22,12:52 PM EST,No Contact
--,10/6/22,12:44 PM EST,Answering Machine
--,10/6/22,12:51 PM EST,Answering Machine
--,10/6/22,12:53 PM EST,Answering Machine
--,10/6/22,12:52 PM EST,Talked to Correct Person
--,10/6/22,12:55 PM EST,No Contact
--,10/6/22,01:20 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,No Contact
--,10/6/22,12:55 PM EST,No Contact
--,10/6/22,12:55 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,Answering Machine
--,10/6/22,12:52 PM EST,No Contact
--,10/6/22,12:46 PM EST,No Contact
--,10/6/22,12:46 PM EST,Answering Machine
--,10/6/22,12:59 PM EST,No Contact
--,10/6/22,01:04 PM EST,No Contact
--,10/6/22,12:56 PM EST,Deliverability Error
--,10/6/22,12:48 PM EST,Answering Machine
--,10/6/22,12:50 PM EST,Answering Machine
--,10/6/22,12:52 PM EST,Answering Machine
--,10/6/22,12:48 PM EST,No Contact
--,10/6/22,01:00 PM EST,No Contact
--,10/6/22,01:04 PM EST,Talked to Correct Person
--,10/6/22,12:58 PM EST,Answering Machine
--,10/6/22,12:48 PM EST,Answering Machine
--,10/6/22,01:20 PM EST,Remove number from list
--,10/6/22,12:50 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,Deliverability Error
--,10/6/22,12:49 PM EST,Answering Machine
--,10/6/22,12:49 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,Answering Machine
--,10/6/22,12:52 PM EST,No Contact
--,10/6/22,12:50 PM EST,No Contact
--,10/6/22,12:50 PM EST,No Contact
--,10/6/22,12:56 PM EST,Answering Machine
--,10/6/22,12:53 PM EST,Talked to Correct Person
--,10/6/22,12:51 PM EST,Answering Machine
--,10/6/22,12:56 PM EST,Answering Machine
--,10/6/22,12:56 PM EST,No Answer
--,10/6/22,01:17 PM EST,Answering Machine
--,10/6/22,12:52 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,Answering Machine
--,10/6/22,12:58 PM EST,No Contact
--,10/6/22,01:21 PM EST,Answering Machine
--,10/6/22,01:21 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,No Contact
--,10/6/22,12:55 PM EST,Answering Machine
--,10/6/22,12:54 PM EST,No Contact
--,10/6/22,12:55 PM EST,Answering Machine
--,10/6/22,12:58 PM EST,No Contact
--,10/6/22,01:16 PM EST,Answering Machine
--,10/6/22,12:54 PM EST,Answering Machine
--,10/6/22,12:54 PM EST,Answering Machine
--,10/6/22,12:54 PM EST,No Contact
--,10/6/22,12:55 PM EST,Deliverability Error
--,10/6/22,01:01 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,12:55 PM EST,No Contact
--,10/6/22,01:11 PM EST,No Contact
--,10/6/22,12:58 PM EST,No Contact
--,10/6/22,01:10 PM EST,Answering Machine
--,10/6/22,01:10 PM EST,Answering Machine
--,10/6/22,01:03 PM EST,No Contact
--,10/6/22,12:56 PM EST,Answering Machine
--,10/6/22,01:06 PM EST,Answering Machine
--,10/6/22,12:56 PM EST,Answering Machine
--,10/6/22,12:56 PM EST,Answering Machine
--,10/6/22,12:56 PM EST,Answering Machine
--,10/6/22,12:56 PM EST,No Contact
--,10/6/22,01:16 PM EST,Answering Machine
--,10/6/22,01:03 PM EST,Answering Machine
--,10/6/22,12:58 PM EST,No Contact
--,10/6/22,12:58 PM EST,Answering Machine
--,10/6/22,01:25 PM EST,Answering Machine
--,10/6/22,01:25 PM EST,No Contact
--,10/6/22,12:58 PM EST,No Contact
--,10/6/22,12:58 PM EST,Answering Machine
--,10/6/22,01:06 PM EST,No Contact
--,10/6/22,01:03 PM EST,Answering Machine
--,10/6/22,01:05 PM EST,No Contact
--,10/6/22,01:01 PM EST,Answering Machine
--,10/6/22,01:06 PM EST,Answering Machine
--,10/6/22,01:01 PM EST,Answering Machine
--,10/6/22,01:01 PM EST,Answering Machine
--,10/6/22,01:25 PM EST,No Answer
--,10/6/22,01:26 PM EST,Answering Machine
--,10/6/22,01:33 PM EST,Answering Machine
--,10/6/22,01:32 PM EST,Answering Machine
--,10/6/22,01:14 PM EST,No Contact
--,10/6/22,01:05 PM EST,Answering Machine
--,10/6/22,01:03 PM EST,Answering Machine
--,10/6/22,01:13 PM EST,Answering Machine
--,10/6/22,01:03 PM EST,Answering Machine
--,10/6/22,01:04 PM EST,Busy Signal
--,10/6/22,01:03 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:03 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Deliverability Error
--,10/6/22,01:08 PM EST,No Contact
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:03 PM EST,Answering Machine
--,10/6/22,01:20 PM EST,Answering Machine
--,10/6/22,01:07 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,No Contact
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:04 PM EST,No Contact
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,No Contact
--,10/6/22,01:04 PM EST,Answering Machine
--,10/6/22,01:28 PM EST,Answering Machine
--,10/6/22,01:13 PM EST,No Contact
--,10/6/22,01:20 PM EST,No Contact
--,10/6/22,01:21 PM EST,Talked to Correct Person
--,10/6/22,01:05 PM EST,No Contact
--,10/6/22,01:15 PM EST,Busy Signal
--,10/6/22,01:05 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:06 PM EST,No Answer
--,10/6/22,01:03 PM EST,Talked to Correct Person
--,10/6/22,01:09 PM EST,No Answer
--,10/6/22,01:09 PM EST,Deliverability Error
--,10/6/22,01:23 PM EST,Answering Machine
--,10/6/22,01:22 PM EST,Answering Machine
--,10/6/22,01:06 PM EST,Answering Machine
--,10/6/22,01:10 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:14 PM EST,Answering Machine
--,10/6/22,01:23 PM EST,Answering Machine
--,10/6/22,01:12 PM EST,Answering Machine
--,10/6/22,01:20 PM EST,No Contact
--,10/6/22,01:07 PM EST,Answering Machine
--,10/6/22,01:22 PM EST,Deliverability Error
--,10/6/22,01:22 PM EST,Answering Machine
--,10/6/22,01:23 PM EST,Answering Machine
--,10/6/22,01:30 PM EST,No Answer
--,10/6/22,01:10 PM EST,No Contact
--,10/6/22,01:09 PM EST,No Contact
--,10/6/22,01:09 PM EST,No Contact
--,10/6/22,01:07 PM EST,Answering Machine
--,10/6/22,01:07 PM EST,No Contact
--,10/6/22,01:10 PM EST,No Contact
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Remove number from list
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,Deliverability Error
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,Deliverability Error
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:09 PM EST,Answering Machine
--,10/6/22,01:08 PM EST,Remove number from list
--,10/6/22,01:14 PM EST,Answering Machine
--,10/6/22,01:09 PM EST,No Contact
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:10 PM EST,Answering Machine
--,10/6/22,01:13 PM EST,No Contact
--,10/6/22,01:08 PM EST,Answering Machine
--,10/6/22,01:13 PM EST,No Contact
--,10/6/22,01:27 PM EST,Deliverability Error
--,10/6/22,01:09 PM EST,Answering Machine
--,10/6/22,01:09 PM EST,Answering Machine
--,10/6/22,01:14 PM EST,Answering Machine
--,10/6/22,01:09 PM EST,Answering Machine
--,10/6/22,01:14 PM EST,No Contact
--,10/6/22,01:10 PM EST,Remove number from list
--,10/6/22,01:12 PM EST,Answering Machine
--,10/6/22,01:12 PM EST,Answering Machine
--,10/6/22,01:10 PM EST,Deliverability Error
--,10/6/22,01:10 PM EST,Answering Machine
--,10/6/22,01:41 PM EST,Answering Machine
--,10/6/22,01:12 PM EST,Deliverability Error
--,10/6/22,01:17 PM EST,No Contact
--,10/6/22,01:17 PM EST,Answering Machine
--,10/6/22,01:22 PM EST,Answering Machine
--,10/6/22,01:22 PM EST,No Contact
--,10/6/22,01:17 PM EST,No Contact
--,10/6/22,01:21 PM EST,No Contact
--,10/6/22,01:21 PM EST,No Contact
--,10/6/22,01:17 PM EST,No Contact
--,10/6/22,01:21 PM EST,Answering Machine
--,10/6/22,01:11 PM EST,Answering Machine
--,10/6/22,01:11 PM EST,Busy Signal
--,10/6/22,01:12 PM EST,Answering Machine
--,10/6/22,01:11 PM EST,Answering Machine
--,10/6/22,01:11 PM EST,Answering Machine
--,10/6/22,01:13 PM EST,No Contact
--,10/6/22,01:13 PM EST,No Contact
--,10/6/22,01:30 PM EST,Answering Machine
--,10/6/22,01:20 PM EST,Deliverability Error
--,10/6/22,01:14 PM EST,Answering Machine
--,10/6/22,01:12 PM EST,Answering Machine
--,10/6/22,01:22 PM EST,No Answer
--,10/6/22,01:12 PM EST,Deliverability Error
--,10/6/22,01:25 PM EST,Deliverability Error
--,10/6/22,01:22 PM EST,Answering Machine
--,10/6/22,01:22 PM EST,Answering Machine
--,10/6/22,01:15 PM EST,No Contact
--,10/6/22,01:15 PM EST,Answering Machine
--,10/6/22,01:13 PM EST,No Contact
--,10/6/22,01:16 PM EST,Answering Machine
--,10/6/22,01:16 PM EST,Answering Machine
--,10/6/22,01:16 PM EST,No Contact
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:44 PM EST,Answering Machine
--,10/6/22,01:43 PM EST,No Contact
--,10/6/22,01:15 PM EST,Answering Machine
--,10/6/22,01:20 PM EST,Answering Machine
--,10/6/22,01:25 PM EST,No Contact
--,10/6/22,01:28 PM EST,Answering Machine
--,10/6/22,01:28 PM EST,Answering Machine
--,10/6/22,01:30 PM EST,Deliverability Error
--,10/6/22,01:28 PM EST,Answering Machine
--,10/6/22,01:28 PM EST,Answering Machine
--,10/6/22,01:27 PM EST,No Contact
--,10/6/22,01:39 PM EST,Answering Machine
--,10/6/22,01:27 PM EST,No Contact
--,10/6/22,01:39 PM EST,No Contact
--,10/6/22,01:16 PM EST,Deliverability Error
--,10/6/22,01:16 PM EST,No Contact
--,10/6/22,01:34 PM EST,No Contact
--,10/6/22,01:16 PM EST,Answering Machine
--,10/6/22,01:23 PM EST,Talked to Correct Person
--,10/6/22,01:15 PM EST,Answering Machine
--,10/6/22,01:15 PM EST,Answering Machine
--,10/6/22,01:15 PM EST,Answering Machine
--,10/6/22,01:43 PM EST,No Contact
--,10/6/22,01:15 PM EST,Answering Machine
--,10/6/22,01:15 PM EST,No Contact
--,10/6/22,01:15 PM EST,No Contact
--,10/6/22,01:15 PM EST,Deliverability Error
--,10/6/22,01:22 PM EST,No Contact
--,10/6/22,01:22 PM EST,No Contact
--,10/6/22,01:15 PM EST,No Contact
--,10/6/22,01:16 PM EST,Answering Machine
--,10/6/22,01:20 PM EST,No Contact
--,10/6/22,01:16 PM EST,Answering Machine
--,10/6/22,01:16 PM EST,Answering Machine
--,10/6/22,01:23 PM EST,Answering Machine
--,10/6/22,01:16 PM EST,No Contact
--,10/6/22,01:22 PM EST,Answering Machine
--,10/6/22,01:16 PM EST,Answering Machine
--,10/6/22,01:20 PM EST,No Answer
--,10/6/22,01:20 PM EST,No Contact
--,10/6/22,01:20 PM EST,No Contact
--,10/6/22,01:21 PM EST,No Contact
--,10/6/22,01:17 PM EST,Answering Machine
--,10/6/22,01:30 PM EST,Answering Machine
--,10/6/22,01:32 PM EST,Deliverability Error
--,10/6/22,01:17 PM EST,Answering Machine
--,10/6/22,01:21 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,Deliverability Error
--,10/6/22,01:25 PM EST,No Contact
--,10/6/22,01:27 PM EST,Answering Machine
--,10/6/22,01:38 PM EST,Answering Machine
--,10/6/22,01:33 PM EST,No Contact
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:41 PM EST,Talked to Correct Person
--,10/6/22,01:20 PM EST,Answering Machine
--,10/6/22,01:29 PM EST,Answering Machine
--,10/6/22,01:29 PM EST,No Contact
--,10/6/22,01:21 PM EST,Deliverability Error
--,10/6/22,01:20 PM EST,No Contact
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:20 PM EST,Answering Machine
--,10/6/22,01:30 PM EST,Answering Machine
--,10/6/22,01:21 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,Deliverability Error
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:21 PM EST,No Contact
--,10/6/22,01:22 PM EST,Answering Machine
--,10/6/22,01:26 PM EST,Remove number from list
--,10/6/22,01:21 PM EST,Answering Machine
--,10/6/22,01:27 PM EST,Answering Machine
--,10/6/22,01:39 PM EST,Answering Machine
--,10/6/22,01:39 PM EST,Answering Machine
--,10/6/22,01:39 PM EST,Answering Machine
--,10/6/22,01:22 PM EST,Answering Machine
--,10/6/22,01:23 PM EST,Deliverability Error
--,10/6/22,01:22 PM EST,Answering Machine
--,10/6/22,01:22 PM EST,Deliverability Error
--,10/6/22,01:39 PM EST,Deliverability Error
--,10/6/22,01:39 PM EST,Answering Machine
--,10/6/22,01:44 PM EST,No Contact
--,10/6/22,01:43 PM EST,Answering Machine
--,10/6/22,01:43 PM EST,Deliverability Error
--,10/6/22,01:37 PM EST,No Contact
--,10/6/22,01:37 PM EST,Answering Machine
--,10/6/22,01:28 PM EST,Answering Machine
--,10/6/22,01:23 PM EST,Remove number from list
--,10/6/22,01:28 PM EST,Talked to Correct Person
--,10/6/22,01:33 PM EST,Talked to Correct Person
--,10/6/22,01:27 PM EST,No Contact
--,10/6/22,01:36 PM EST,Deliverability Error
--,10/6/22,01:23 PM EST,Answering Machine
--,10/6/22,01:23 PM EST,Deliverability Error
--,10/6/22,01:23 PM EST,Answering Machine
--,10/6/22,01:23 PM EST,Answering Machine
--,10/6/22,01:23 PM EST,Answering Machine
--,10/6/22,01:25 PM EST,Answering Machine
--,10/6/22,01:25 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:26 PM EST,No Contact
--,10/6/22,01:25 PM EST,Answering Machine
--,10/6/22,01:25 PM EST,Answering Machine
--,10/6/22,01:25 PM EST,Deliverability Error
--,10/6/22,01:30 PM EST,Answering Machine
--,10/6/22,01:25 PM EST,Answering Machine
--,10/6/22,01:25 PM EST,Answering Machine
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:25 PM EST,Remove number from list
--,10/6/22,01:29 PM EST,Answering Machine
--,10/6/22,01:30 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,No Contact
--,10/6/22,01:28 PM EST,Talked to Correct Person
--,10/6/22,01:41 PM EST,Answering Machine
--,10/6/22,01:41 PM EST,No Contact
--,10/6/22,01:38 PM EST,Answering Machine
--,10/6/22,01:33 PM EST,No Contact
--,10/6/22,01:32 PM EST,Answering Machine
--,10/6/22,01:27 PM EST,Answering Machine
--,10/6/22,01:27 PM EST,Deliverability Error
--,10/6/22,01:27 PM EST,Answering Machine
--,10/6/22,01:27 PM EST,Answering Machine
--,10/6/22,01:29 PM EST,Busy Signal
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:44 PM EST,Talked to Correct Person
--,10/6/22,01:31 PM EST,No Answer
--,10/6/22,01:38 PM EST,Answering Machine
--,10/6/22,01:28 PM EST,No Contact
--,10/6/22,01:31 PM EST,No Contact
--,10/6/22,01:31 PM EST,Deliverability Error
--,10/6/22,01:43 PM EST,No Answer
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:28 PM EST,Answering Machine
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:38 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:32 PM EST,Answering Machine
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:30 PM EST,Answering Machine
--,10/6/22,01:30 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,No Contact
--,10/6/22,01:29 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:30 PM EST,Answering Machine
--,10/6/22,01:29 PM EST,Answering Machine
--,10/6/22,01:39 PM EST,Busy Signal
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:33 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:33 PM EST,Answering Machine
--,10/6/22,01:32 PM EST,Talked to Correct Person
--,10/6/22,01:31 PM EST,Talked to Correct Person
--,10/6/22,01:34 PM EST,No Contact
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,No Contact
--,10/6/22,01:31 PM EST,Answering Machine
--,10/6/22,01:31 PM EST,No Contact
--,10/6/22,01:31 PM EST,No Contact
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:36 PM EST,Deliverability Error
--,10/6/22,01:32 PM EST,Answering Machine
--,10/6/22,01:33 PM EST,Answering Machine
--,10/6/22,01:41 PM EST,No Contact
--,10/6/22,01:41 PM EST,Deliverability Error
--,10/6/22,01:36 PM EST,Talked to Correct Person
--,10/6/22,01:43 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,No Contact
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,No Contact
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:39 PM EST,Answering Machine
--,10/6/22,01:41 PM EST,No Contact
--,10/6/22,01:43 PM EST,Answering Machine
--,10/6/22,01:41 PM EST,No Contact
--,10/6/22,01:38 PM EST,No Contact
--,10/6/22,01:38 PM EST,Answering Machine
--,10/6/22,01:39 PM EST,No Contact
--,10/6/22,01:39 PM EST,No Contact
--,10/6/22,01:39 PM EST,No Contact
--,10/6/22,01:34 PM EST,Answering Machine
--,10/6/22,01:39 PM EST,Talked to Correct Person
--,10/6/22,01:41 PM EST,Answering Machine
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:34 PM EST,Talked to Correct Person
--,10/6/22,01:39 PM EST,No Contact
--,10/6/22,01:39 PM EST,No Contact
--,10/6/22,01:39 PM EST,No Contact
--,10/6/22,01:39 PM EST,No Contact
--,10/6/22,01:43 PM EST,Busy Signal
--,10/6/22,01:41 PM EST,Deliverability Error
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:39 PM EST,Answering Machine
--,10/6/22,01:36 PM EST,Answering Machine
--,10/6/22,01:39 PM EST,Answering Machine
--,10/6/22,01:39 PM EST,Answering Machine
--,10/6/22,01:39 PM EST,No Contact
--,10/6/22,01:44 PM EST,Answering Machine
--,10/6/22,01:43 PM EST,Answering Machine
--,10/6/22,01:44 PM EST,No Contact
--,10/6/22,01:43 PM EST,Answering Machine
--,10/6/22,01:44 PM EST,Answering Machine
--,10/6/22,01:44 PM EST,Answering Machine
--,10/6/22,01:17 PM EST,Deliverability Error
--,10/6/22,01:04 PM EST,No Contact
--,10/6/22,01:01 PM EST,Talked to Correct Person
--,10/6/22,01:03 PM EST,Answering Machine
--,10/6/22,01:01 PM EST,No Contact
--,10/6/22,01:03 PM EST,Deliverability Error
--,10/6/22,01:03 PM EST,Answering Machine
--,10/6/22,01:03 PM EST,Answering Machine
--,10/6/22,12:42 PM EST,No Contact
--,10/6/22,12:46 PM EST,Remove number from list
--,10/6/22,12:51 PM EST,Answering Machine
--,10/6/22,12:44 PM EST,No Answer
--,10/6/22,12:44 PM EST,Answering Machine
--,10/6/22,12:49 PM EST,Answering Machine
--,10/6/22,01:32 PM EST,Answering Machine
--,10/6/22,01:38 PM EST,Answering Machine
--,10/6/22,12:43 PM EST,Answering Machine
--,10/6/22,12:46 PM EST,Answering Machine
--,10/6/22,12:44 PM EST,Deliverability Error
--,10/6/22,12:44 PM EST,Answering Machine
--,10/6/22,01:16 PM EST,Answering Machine
--,10/6/22,01:15 PM EST,Deliverability Error
--,10/6/22,12:46 PM EST,Answering Machine
--,10/6/22,12:48 PM EST,No Contact
--,10/6/22,12:44 PM EST,Answering Machine
--,10/6/22,12:24 PM EST,No Answer
--,10/6/22,12:24 PM EST,Answering Machine
--,10/6/22,12:23 PM EST,Deliverability Error
--,10/6/22,12:25 PM EST,Answering Machine
--,10/6/22,12:23 PM EST,Deliverability Error
--,10/6/22,12:23 PM EST,Answering Machine
--,10/6/22,12:27 PM EST,Deliverability Error
--,10/6/22,12:28 PM EST,Answering Machine
--,10/6/22,12:27 PM EST,Deliverability Error
--,10/6/22,12:27 PM EST,Answering Machine
--,10/6/22,01:00 PM EST,Answering Machine
--,10/6/22,01:00 PM EST,Answering Machine
--,10/6/22,01:00 PM EST,Answering Machine
--,10/6/22,12:59 PM EST,No Contact
--,10/6/22,12:58 PM EST,Talked to Correct Person
--,10/6/22,12:58 PM EST,Answering Machine
--,10/6/22,12:58 PM EST,Answering Machine
--,10/6/22,12:58 PM EST,Answering Machine
--,10/6/22,12:58 PM EST,No Contact
--,10/6/22,01:05 PM EST,Answering Machine
--,10/6/22,01:07 PM EST,Answering Machine
--,10/6/22,01:05 PM EST,Deliverability Error
